transactionId,accountId,transactionDay,category,transactionAmount
T000461,A16,12,BB,185.88
T000171,A42,4,EE,387.29
T000568,A34,17,CC,513.9
T000522,A11,14,AA,733.1
T000879,A10,27,BB,252.62
T000105,A28,2,CC,341.52
T000811,A21,26,CC,22.89
T00012,A2,1,DD,775.37
T000620,A11,20,BB,99.22
T000150,A36,4,CC,709.33
T000130,A34,3,GG,688.78
T00029,A35,1,DD,756.32
T000537,A44,15,GG,136.35
T000402,A2,11,CC,642.27
T000703,A1,22,FF,37.55
T000508,A43,14,FF,663.92
T000165,A13,4,EE,611.9
T000689,A29,22,FF,942.92
T000406,A35,11,GG,583.08
T000294,A37,8,EE,165.48
T000932,A43,28,FF,276.57
T00061,A5,2,BB,171.3
T000611,A30,19,BB,446.7
T000852,A42,26,EE,308.68
T000354,A49,9,CC,340.89
T000750,A40,24,DD,858.33
T000773,A20,24,GG,904.08
T000741,A48,23,FF,146.1
T000676,A7,21,GG,759.84
T000319,A39,8,CC,447.67
T000980,A42,29,DD,773.57
T000760,A42,24,BB,233.28
T000146,A6,4,GG,953.46
T000719,A39,23,CC,832.82
T000988,A19,29,DD,911.74
T000655,A14,20,EE,990.14
T000266,A7,7,AA,682.74
T000940,A10,28,AA,908.15
T000560,A45,17,EE,232.66
T000279,A15,8,CC,500.73
T000860,A43,26,BB,581.54
T000142,A26,4,BB,188.06
T000644,A23,20,GG,999.0
T000283,A36,8,CC,726.54
T000511,A44,14,FF,624.71
T000494,A15,13,AA,280.93
T000176,A2,4,EE,497.8
T000671,A5,21,CC,443.89
T000183,A31,4,DD,528.04
T000321,A39,8,AA,648.41
T000788,A15,25,FF,216.16
T000130,A34,3,GG,688.78
T000375,A27,10,FF,721.92
T000966,A15,28,DD,996.59
T000433,A41,11,DD,337.13
T000164,A2,4,DD,208.19
T000753,A42,24,DD,999.53
T000730,A10,23,AA,577.76
T00029,A35,1,DD,756.32
T000969,A33,28,DD,869.07
T000774,A3,24,FF,507.44
T000230,A26,6,FF,432.2
T000292,A15,8,AA,345.28
T000851,A18,26,EE,22.6
T000509,A36,14,FF,718.85
T000640,A34,20,CC,14.85
T000586,A10,18,CC,387.74
T000907,A17,27,GG,592.19
T000744,A37,24,FF,763.82
T000260,A25,7,BB,838.5
T00066,A21,2,EE,107.9
T000211,A32,6,EE,877.0
T000485,A8,13,EE,240.13
T000868,A45,27,DD,0.59
T000156,A7,4,FF,203.34
T000965,A26,28,EE,945.73
T000295,A36,8,BB,434.1
T000833,A30,26,BB,632.58
T000670,A15,21,CC,525.89
T000522,A11,14,AA,733.1
T000196,A16,5,FF,761.67
T000171,A42,4,EE,387.29
T000849,A9,26,AA,141.36
T00024,A34,1,AA,738.28
T000625,A26,20,DD,114.63
T000760,A42,24,BB,233.28
T000340,A5,9,GG,886.19
T000673,A48,21,FF,371.13
T000255,A34,6,CC,34.02
T000421,A46,11,CC,71.58
T000723,A6,23,GG,683.55
T000931,A1,28,CC,520.1
T000900,A39,27,GG,591.57
T000878,A35,27,GG,408.5
T00037,A5,1,BB,495.22
T000576,A9,17,DD,981.74
T000636,A5,20,AA,128.16
T000418,A41,11,CC,120.49
T000220,A48,6,DD,762.14
T000856,A21,26,GG,937.1
T000892,A39,27,BB,281.02
T000622,A45,20,CC,62.03
T000141,A43,4,BB,199.06
T000814,A45,26,DD,618.38
T000940,A10,28,AA,908.15
T000406,A35,11,GG,583.08
T000329,A12,8,CC,67.27
T000611,A30,19,BB,446.7
T000885,A7,27,GG,359.55
T000255,A34,6,CC,34.02
T000728,A1,23,AA,152.51
T000284,A34,8,FF,370.23
T000243,A10,6,GG,247.24
T000171,A42,4,EE,387.29
T000573,A30,17,GG,418.55
T000773,A20,24,GG,904.08
T000146,A6,4,GG,953.46
T000289,A13,8,GG,516.13
T000967,A43,28,BB,548.64
T000604,A28,19,DD,306.6
T000661,A39,20,CC,293.89
T000160,A18,4,GG,699.63
T000372,A37,10,AA,773.09
T000713,A10,23,EE,550.85
T000358,A18,9,GG,661.97
T000177,A10,4,CC,132.46
T00032,A13,1,DD,996.67
T000868,A45,27,DD,0.59
T000909,A42,27,BB,614.31
T000682,A48,22,DD,510.68
T000587,A3,18,DD,179.37
T000332,A34,8,AA,517.58
T000158,A26,4,FF,452.14
T000314,A1,8,GG,641.15
T000754,A31,24,GG,723.88
T000412,A31,11,GG,483.42
T000371,A18,10,GG,477.88
T000952,A15,28,BB,731.64
T0008,A49,1,DD,848.9
T000972,A47,28,GG,509.23
T000462,A46,12,AA,281.83
T00026,A46,1,FF,827.91
T000171,A42,4,EE,387.29
T000189,A32,4,GG,471.48
T000760,A42,24,BB,233.28
T000660,A40,20,EE,677.21
T00060,A6,2,BB,47.89
T000832,A5,26,DD,921.92
T000358,A18,9,GG,661.97
T000581,A5,18,CC,605.31
T000459,A5,12,DD,776.08
T000633,A46,20,CC,220.8
T00062,A37,2,CC,338.21
T000835,A24,26,FF,337.48
T000152,A3,4,BB,928.88
T000255,A34,6,CC,34.02
T000576,A9,17,DD,981.74
T000934,A12,28,FF,599.27
T000976,A8,29,GG,39.5
T00095,A21,2,BB,285.11
T00034,A44,1,AA,949.92
T00078,A11,2,AA,914.89
T000810,A2,26,DD,977.2
T000434,A13,11,FF,866.21
T000858,A38,26,EE,356.95
T000158,A26,4,FF,452.14
T000403,A32,11,FF,864.56
T000517,A44,14,GG,454.05
T000702,A8,22,BB,520.24
T000118,A20,3,BB,877.24
T000910,A42,27,DD,335.43
T00015,A43,1,CC,825.05
T000417,A23,11,BB,257.62
T000902,A47,27,EE,945.16
T000158,A26,4,FF,452.14
T000715,A38,23,CC,55.4
T000491,A19,13,DD,60.08
T000775,A28,24,BB,941.1
T000250,A41,6,BB,321.38
T000661,A39,20,CC,293.89
T000651,A4,20,DD,144.59
T000234,A36,6,EE,738.68
T000416,A5,11,EE,476.28
T000840,A18,26,CC,603.92
T000160,A18,4,GG,699.63
T000419,A34,11,BB,462.63
T000177,A10,4,CC,132.46
T000494,A15,13,AA,280.93
T000243,A10,6,GG,247.24
T000187,A17,4,AA,614.56
T00076,A34,2,FF,478.41
T000588,A1,18,BB,991.1
T000341,A47,9,DD,796.9
T000775,A28,24,BB,941.1
T000868,A45,27,DD,0.59
T000875,A25,27,GG,753.34
T000530,A42,15,FF,480.3
T000271,A1,7,FF,622.43
T000732,A28,23,AA,145.5
T000475,A32,12,CC,19.02
T000245,A48,6,GG,354.58
T000984,A22,29,AA,471.0
T000219,A20,6,FF,973.22
T000255,A34,6,CC,34.02
T000694,A21,22,GG,355.28
T00085,A11,2,BB,481.88
T00058,A48,2,AA,797.19
T000924,A6,27,EE,354.95
T000399,A46,11,EE,968.23
T000579,A1,18,BB,593.17
T000200,A42,5,FF,174.04
T000604,A28,19,DD,306.6
T000922,A25,27,BB,948.01
T000212,A19,6,GG,612.81
T000224,A32,6,DD,284.47
T00049,A33,1,GG,146.46
T000108,A12,2,EE,928.86
T000695,A46,22,AA,418.25
T000690,A24,22,FF,631.91
T000684,A2,22,FF,627.11
T000395,A18,11,AA,377.09
T000687,A33,22,FF,980.05
T000366,A35,10,BB,167.01
T000749,A29,24,GG,543.76
T000888,A25,27,EE,37.26
T000944,A26,28,DD,290.18
T000135,A29,4,FF,827.53
T000742,A16,23,DD,670.03
T000515,A38,14,AA,780.74
T000830,A1,26,DD,337.49
T000904,A5,27,FF,664.34
T000839,A36,26,FF,757.76
T000378,A29,10,AA,983.69
T000322,A12,8,FF,486.56
T000562,A8,17,GG,524.83
T000648,A13,20,GG,637.65
T00079,A23,2,EE,402.15
T000227,A4,6,DD,938.17
T000205,A45,6,GG,133.23
T000355,A13,9,DD,541.16
T000113,A3,3,EE,450.64
T000572,A26,17,BB,300.24
T000704,A30,22,AA,195.72
T000204,A26,6,CC,54.12
T000847,A47,26,EE,950.51
T00031,A18,1,GG,379.86
T000843,A34,26,AA,888.58
T000295,A36,8,BB,434.1
T000457,A6,12,CC,857.62
T000395,A18,11,AA,377.09
T00016,A16,1,BB,786.14
T000592,A29,18,GG,784.31
T00099,A35,2,FF,944.66
T000423,A26,11,AA,262.38
T00035,A4,1,EE,732.07
T000693,A3,22,EE,199.6
T00099,A35,2,FF,944.66
T000444,A6,12,GG,654.74
T000542,A15,15,DD,49.88
T000889,A46,27,GG,32.21
T000175,A12,4,EE,410.5
T000545,A36,16,CC,377.01
T000758,A41,24,FF,304.01
T000938,A14,28,FF,312.57
T000908,A11,27,BB,599.16
T000595,A14,18,GG,503.58
T000832,A5,26,DD,921.92
T000165,A13,4,EE,611.9
T000985,A27,29,FF,360.1
T000655,A14,20,EE,990.14
T00099,A35,2,FF,944.66
T00048,A7,1,DD,650.23
T000782,A20,24,DD,654.36
T000749,A29,24,GG,543.76
T000528,A9,15,FF,683.67
T000574,A30,17,BB,962.22
T000158,A26,4,FF,452.14
T000263,A12,7,GG,827.76
T000437,A3,11,CC,629.35
T000831,A26,26,CC,307.88
T000896,A6,27,FF,129.53
T000963,A26,28,AA,347.18
T000246,A5,6,BB,77.52
T000209,A42,6,BB,461.91
T000727,A5,23,FF,105.9
T000931,A1,28,CC,520.1
T000136,A18,4,EE,718.32
T000310,A33,8,BB,535.72
T000757,A9,24,AA,709.62
T000946,A42,28,FF,616.73
T000612,A18,19,BB,581.56
T000689,A29,22,FF,942.92
T000339,A4,9,AA,163.78
T000338,A8,8,GG,497.34
T000650,A23,20,FF,372.31
T000877,A42,27,CC,882.74
T00055,A35,1,AA,826.1
T000156,A7,4,FF,203.34
T000898,A40,27,FF,444.0
T000718,A18,23,AA,554.78
T000374,A7,10,EE,796.32
T000237,A13,6,BB,150.04
T000616,A29,20,CC,596.66
T000249,A30,6,DD,114.33
T000217,A31,6,AA,252.74
T000121,A30,3,FF,822.84
T000913,A36,27,EE,955.86
T000596,A10,18,AA,156.77
T000977,A25,29,FF,979.22
T000203,A34,5,GG,653.37
T000656,A14,20,AA,426.47
T000791,A40,25,EE,284.73
T000699,A14,22,CC,382.33
T000304,A8,8,BB,78.81
T00039,A41,1,FF,181.65
T000552,A19,16,BB,701.03
T000533,A15,15,DD,798.44
T000432,A44,11,CC,368.48
T000636,A5,20,AA,128.16
T000140,A38,4,CC,471.95
T000440,A38,11,BB,454.44
T000186,A35,4,BB,810.77
T000273,A44,7,GG,377.61
T0005,A19,1,BB,14.42
T000742,A16,23,DD,670.03
T000647,A26,20,DD,395.3
T000568,A34,17,CC,513.9
T000298,A7,8,GG,278.49
T000202,A40,5,AA,827.4
T000142,A26,4,BB,188.06
T00049,A33,1,GG,146.46
T000285,A29,8,GG,580.05
T000443,A26,12,EE,494.12
T000540,A26,15,BB,222.74
T000525,A7,14,EE,680.29
T000816,A15,26,BB,601.1
T000896,A6,27,FF,129.53
T000376,A38,10,DD,223.63
T000789,A11,25,EE,718.22
T000865,A17,27,FF,865.01
T000268,A12,7,AA,391.18
T000687,A33,22,FF,980.05
T000341,A47,9,DD,796.9
T000659,A13,20,EE,551.16
T000880,A7,27,DD,640.89
T000331,A6,8,CC,1.8
T000556,A33,17,BB,631.03
T000505,A31,14,DD,930.74
T000743,A26,23,DD,682.15
T000448,A29,12,BB,521.56
T000782,A20,24,DD,654.36
T00085,A11,2,BB,481.88
T000869,A1,27,BB,505.46
T000924,A6,27,EE,354.95
T00047,A10,1,CC,423.94
T000844,A25,26,EE,571.86
T000498,A2,14,FF,132.56
T000830,A1,26,DD,337.49
T000451,A36,12,EE,79.24
T000232,A20,6,FF,990.85
T000415,A12,11,CC,455.89
T000688,A22,22,DD,427.83
T000837,A15,26,CC,403.69
T000801,A33,25,FF,877.44
T000886,A49,27,GG,290.14
T000876,A22,27,BB,934.8
T000161,A14,4,AA,796.33
T000989,A6,29,GG,543.07
T00042,A43,1,AA,886.73
T000972,A47,28,GG,509.23
T000446,A7,12,EE,71.23
T000653,A44,20,CC,132.83
T000538,A38,15,EE,309.36
T000644,A23,20,GG,999.0
T000688,A22,22,DD,427.83
T000489,A47,13,EE,940.13
T000468,A18,12,CC,877.68
T000559,A47,17,AA,449.42
T000365,A27,10,AA,83.54
T00017,A33,1,DD,352.64
T000381,A1,10,BB,537.73
T00025,A21,1,GG,857.83
T00077,A13,2,FF,516.34
T000773,A20,24,GG,904.08
T000321,A39,8,AA,648.41
T000666,A1,21,FF,321.8
T000700,A41,22,DD,330.32
T000495,A42,13,CC,971.14
T000434,A13,11,FF,866.21
T000118,A20,3,BB,877.24
T000216,A31,6,DD,795.81
T000373,A45,10,EE,628.63
T000687,A33,22,FF,980.05
T000373,A45,10,EE,628.63
T000784,A33,25,AA,89.59
T000756,A47,24,FF,815.39
T000731,A17,23,FF,846.92
T000395,A18,11,AA,377.09
T000777,A36,24,EE,112.66
T000301,A28,8,CC,159.73
T000369,A38,10,AA,116.02
T000789,A11,25,EE,718.22
T000627,A8,20,AA,711.47
T000534,A45,15,AA,67.43
T00098,A27,2,FF,753.42
T000536,A23,15,EE,632.01
T000319,A39,8,CC,447.67
T00011,A45,1,GG,662.98
T000161,A14,4,AA,796.33
T00019,A40,1,FF,435.5
T000679,A23,21,DD,672.24
T000281,A33,8,FF,328.74
T000643,A46,20,GG,621.39
T000234,A36,6,EE,738.68
T000460,A35,12,EE,616.97
T000563,A11,17,EE,694.53
T00071,A17,2,BB,533.15
T000260,A25,7,BB,838.5
T000553,A9,16,DD,930.61
T000881,A43,27,GG,561.76
T000364,A9,9,GG,581.97
T000461,A16,12,BB,185.88
T000308,A38,8,FF,669.7
T000310,A33,8,BB,535.72
T000208,A8,6,GG,743.8
T00031,A18,1,GG,379.86
T000120,A30,3,GG,496.14
T000309,A33,8,BB,162.66
T000375,A27,10,FF,721.92
T00055,A35,1,AA,826.1
T000906,A17,27,EE,186.79
T000705,A30,23,GG,561.83
T000401,A30,11,CC,252.14
T00084,A49,2,GG,378.71
T000516,A18,14,EE,117.46
T000895,A33,27,DD,118.76
T000468,A18,12,CC,877.68
T000737,A38,23,DD,507.11
T000166,A28,4,BB,633.11
T000560,A45,17,EE,232.66
T000883,A29,27,DD,533.47
T000500,A31,14,AA,646.75
T000409,A36,11,DD,34.32
T000681,A38,22,BB,934.23
T000971,A15,28,DD,803.89
T000702,A8,22,BB,520.24
T000186,A35,4,BB,810.77
T000385,A48,10,FF,162.03
T000531,A38,15,GG,339.02
T000135,A29,4,FF,827.53
T000423,A26,11,AA,262.38
T000615,A4,20,BB,119.2
T000316,A18,8,BB,350.73
T000658,A47,20,AA,544.4
T000829,A44,26,GG,903.72
T000493,A28,13,DD,904.17
T000366,A35,10,BB,167.01
T000224,A32,6,DD,284.47
T000747,A32,24,FF,381.69
T000242,A8,6,CC,794.25
T000382,A48,10,DD,594.52
T000318,A32,8,BB,645.75
T000870,A15,27,GG,149.36
T00085,A11,2,BB,481.88
T000912,A39,27,CC,488.11
T00087,A24,2,EE,298.56
T000747,A32,24,FF,381.69
T000984,A22,29,AA,471.0
T000480,A35,13,EE,490.92
T00033,A44,1,EE,882.63
T000920,A32,27,EE,247.25
T000334,A40,8,EE,513.6
T000666,A1,21,FF,321.8
T000987,A33,29,GG,410.1
T00082,A46,2,AA,762.15
T000285,A29,8,GG,580.05
T000435,A7,11,BB,699.44
T000990,A30,29,EE,874.19
T000619,A40,20,GG,282.12
T000814,A45,26,DD,618.38
T000477,A3,13,BB,746.53
T000576,A9,17,DD,981.74
T000113,A3,3,EE,450.64
T000290,A13,8,CC,784.17
T000525,A7,14,EE,680.29
T000484,A3,13,BB,2.45
T000502,A1,14,CC,562.36
T000989,A6,29,GG,543.07
T000707,A39,23,FF,322.8
T000736,A28,23,FF,915.79
T000562,A8,17,GG,524.83
T000955,A36,28,EE,951.14
T000416,A5,11,EE,476.28
T000971,A15,28,DD,803.89
T000699,A14,22,CC,382.33
T000576,A9,17,DD,981.74
T000459,A5,12,DD,776.08
T000215,A43,6,DD,463.71
T000139,A14,4,CC,539.61
T000851,A18,26,EE,22.6
T000286,A15,8,AA,421.58
T000464,A21,12,EE,349.34
T000441,A38,12,BB,70.94
T000913,A36,27,EE,955.86
T000194,A33,4,FF,829.56
T000514,A14,14,FF,82.48
T000226,A7,6,EE,924.59
T000586,A10,18,CC,387.74
T000862,A9,27,BB,961.35
T000972,A47,28,GG,509.23
T000697,A30,22,BB,424.45
T000855,A41,26,DD,913.75
T00075,A15,2,DD,168.31
T000732,A28,23,AA,145.5
T000864,A29,27,EE,742.93
T000257,A49,6,GG,961.67
T000180,A37,4,DD,864.68
T000708,A20,23,CC,217.2
T000549,A13,16,AA,338.93
T000476,A39,13,BB,658.47
T000633,A46,20,CC,220.8
T000778,A47,24,FF,972.8
T000584,A34,18,CC,983.24
T000868,A45,27,DD,0.59
T000290,A13,8,CC,784.17
T000475,A32,12,CC,19.02
T000319,A39,8,CC,447.67
T000760,A42,24,BB,233.28
T000458,A13,12,DD,169.16
T000378,A29,10,AA,983.69
T000530,A42,15,FF,480.3
T000158,A26,4,FF,452.14
T000873,A24,27,CC,820.79
T000618,A4,20,AA,142.7
T000325,A33,8,EE,294.28
T000214,A41,6,AA,533.87
T000503,A35,14,EE,400.58
T000377,A16,10,GG,546.21
T000711,A22,23,BB,486.6
T000309,A33,8,BB,162.66
T000827,A38,26,EE,201.78
T000944,A26,28,DD,290.18
T000421,A46,11,CC,71.58
T000585,A20,18,CC,296.89
T000390,A4,10,FF,702.4
T00088,A42,2,DD,767.11
T000201,A47,5,FF,900.67
T000222,A43,6,AA,816.13
T000641,A18,20,CC,695.15
T000884,A13,27,AA,866.5
T000772,A17,24,EE,303.8
T000954,A45,28,DD,359.34
T000891,A9,27,AA,291.76
T000440,A38,11,BB,454.44
T000854,A16,26,AA,402.91
T000176,A2,4,EE,497.8
T000225,A46,6,BB,287.48
T00043,A14,1,FF,191.18
T000892,A39,27,BB,281.02
T000612,A18,19,BB,581.56
T000882,A14,27,AA,641.96
T000784,A33,25,AA,89.59
T000763,A22,24,AA,287.39
T000597,A45,19,GG,61.23
T000964,A44,28,AA,905.31
T00095,A21,2,BB,285.11
T000518,A6,14,EE,190.15
T000971,A15,28,DD,803.89
T000521,A35,14,CC,778.14
T000863,A45,27,BB,943.08
T000435,A7,11,BB,699.44
T000150,A36,4,CC,709.33
T000443,A26,12,EE,494.12
T000219,A20,6,FF,973.22
T000483,A36,13,EE,311.25
T000766,A35,24,FF,641.07
T000185,A26,4,EE,4.12
T00045,A5,1,CC,183.1
T000709,A27,23,CC,786.72
T000567,A12,17,AA,983.51
T000890,A14,27,GG,858.61
T000250,A41,6,BB,321.38
T000818,A13,26,CC,696.11
T000289,A13,8,GG,516.13
T000770,A17,24,EE,681.75
T000377,A16,10,GG,546.21
T000600,A19,19,FF,863.7
T000217,A31,6,AA,252.74
T000513,A45,14,EE,669.29
T000745,A2,24,DD,577.67
T000791,A40,25,EE,284.73
T000279,A15,8,CC,500.73
T000855,A41,26,DD,913.75
T00078,A11,2,AA,914.89
T000903,A10,27,FF,350.59
T000774,A3,24,FF,507.44
T000839,A36,26,FF,757.76
T000525,A7,14,EE,680.29
T000911,A19,27,AA,507.86
T000205,A45,6,GG,133.23
T000115,A26,3,GG,43.57
T000743,A26,23,DD,682.15
T000371,A18,10,GG,477.88
T000258,A32,6,EE,151.2
T000972,A47,28,GG,509.23
T000916,A12,27,FF,987.85
T000416,A5,11,EE,476.28
T000331,A6,8,CC,1.8
T000768,A46,24,DD,834.47
T000562,A8,17,GG,524.83
T000663,A44,21,CC,368.3
T000559,A47,17,AA,449.42
T000979,A32,29,BB,185.76
T000443,A26,12,EE,494.12
T000514,A14,14,FF,82.48
T000132,A33,4,AA,774.8
T000899,A3,27,FF,328.24
T000755,A25,24,FF,661.71
T000131,A39,4,BB,243.39
T000500,A31,14,AA,646.75
T000406,A35,11,GG,583.08
T000144,A43,4,EE,185.87
T000970,A39,28,FF,201.68
T000335,A42,8,FF,894.86
T000779,A49,24,DD,86.11
T000861,A16,27,AA,455.58
T000621,A36,20,BB,161.01
T000295,A36,8,BB,434.1
T000245,A48,6,GG,354.58
T00069,A7,2,EE,367.0
T0009,A47,1,BB,400.42
T000945,A17,28,CC,627.62
T000227,A4,6,DD,938.17
T000517,A44,14,GG,454.05
T000356,A48,9,GG,618.16
T000370,A19,10,CC,441.98
T000129,A29,3,EE,997.18
T000492,A42,13,AA,38.18
T000969,A33,28,DD,869.07
T00093,A35,2,GG,526.4
T000651,A4,20,DD,144.59
T000586,A10,18,CC,387.74
T000508,A43,14,FF,663.92
T000782,A20,24,DD,654.36
T000497,A9,14,EE,806.7
T000526,A27,15,BB,517.09
T000751,A20,24,BB,864.55
T000201,A47,5,FF,900.67
T000910,A42,27,DD,335.43
T000140,A38,4,CC,471.95
T000229,A31,6,BB,893.98
T000927,A11,28,DD,817.1
T000684,A2,22,FF,627.11
T000427,A1,11,FF,431.59
T00059,A30,2,GG,958.29
T000676,A7,21,GG,759.84
T000742,A16,23,DD,670.03
T000248,A33,6,DD,371.34
T00019,A40,1,FF,435.5
T000738,A23,23,BB,596.6
T000187,A17,4,AA,614.56
T000916,A12,27,FF,987.85
T000885,A7,27,GG,359.55
T000872,A46,27,CC,878.49
T00078,A11,2,AA,914.89
T000644,A23,20,GG,999.0
T000533,A15,15,DD,798.44
T00082,A46,2,AA,762.15
T000538,A38,15,EE,309.36
T000582,A9,18,CC,715.5
T000101,A29,2,EE,261.75
T000761,A42,24,EE,509.91
T000139,A14,4,CC,539.61
T0002,A5,1,BB,677.89
T000223,A21,6,CC,818.33
T00017,A33,1,DD,352.64
T000753,A42,24,DD,999.53
T0006,A46,1,FF,476.88
T000334,A40,8,EE,513.6
T000858,A38,26,EE,356.95
T000153,A39,4,AA,422.17
T000433,A41,11,DD,337.13
T000955,A36,28,EE,951.14
T00059,A30,2,GG,958.29
T000476,A39,13,BB,658.47
T000513,A45,14,EE,669.29
T000194,A33,4,FF,829.56
T000207,A44,6,EE,560.05
T000408,A27,11,EE,184.7
T00019,A40,1,FF,435.5
T00084,A49,2,GG,378.71
T000561,A40,17,AA,912.76
T000791,A40,25,EE,284.73
T000492,A42,13,AA,38.18
T000861,A16,27,AA,455.58
T000546,A14,16,BB,10.86
T000610,A25,19,BB,732.68
T000657,A14,20,EE,543.43
T000743,A26,23,DD,682.15
T0009,A47,1,BB,400.42
T000718,A18,23,AA,554.78
T00092,A8,2,EE,154.29
T000387,A14,10,BB,736.36
T000861,A16,27,AA,455.58
T00033,A44,1,EE,882.63
T000775,A28,24,BB,941.1
T000265,A18,7,EE,941.14
T000852,A42,26,EE,308.68
T000525,A7,14,EE,680.29
T000699,A14,22,CC,382.33
T000391,A2,10,GG,209.25
T000418,A41,11,CC,120.49
T000983,A7,29,AA,883.46
T000825,A33,26,CC,854.59
T00089,A8,2,CC,253.09
T00022,A35,1,EE,457.87
T00018,A14,1,DD,733.77
T000657,A14,20,EE,543.43
T000346,A43,9,CC,843.61
T000439,A3,11,AA,777.15
T000860,A43,26,BB,581.54
T000108,A12,2,EE,928.86
T000917,A46,27,GG,508.2
T000181,A37,4,GG,461.32
T00032,A13,1,DD,996.67
T000274,A12,7,FF,759.91
T00062,A37,2,CC,338.21
T00033,A44,1,EE,882.63
T000456,A8,12,FF,508.23
T000664,A1,21,GG,364.69
T000403,A32,11,FF,864.56
T000899,A3,27,FF,328.24
T000350,A14,9,AA,571.02
T000687,A33,22,FF,980.05
T000565,A26,17,GG,411.43
T000916,A12,27,FF,987.85
T000687,A33,22,FF,980.05
T00053,A31,1,DD,115.88
T000444,A6,12,GG,654.74
T000282,A40,8,CC,958.65
T000511,A44,14,FF,624.71
T00061,A5,2,BB,171.3
T000502,A1,14,CC,562.36
T00077,A13,2,FF,516.34
T000128,A41,3,BB,775.15
T000750,A40,24,DD,858.33
T000820,A30,26,GG,397.64
T000664,A1,21,GG,364.69
T000913,A36,27,EE,955.86
T000841,A12,26,DD,925.9
T000765,A3,24,DD,613.79
T000240,A21,6,BB,984.67
T000615,A4,20,BB,119.2
T000803,A10,25,AA,87.32
T000461,A16,12,BB,185.88
T000695,A46,22,AA,418.25
T000903,A10,27,FF,350.59
T000574,A30,17,BB,962.22
T000380,A7,10,FF,326.39
T000957,A2,28,EE,585.24
T000889,A46,27,GG,32.21
T000787,A38,25,DD,705.08
T000430,A7,11,GG,162.69
T000482,A4,13,GG,360.62
T000990,A30,29,EE,874.19
T000895,A33,27,DD,118.76
T000837,A15,26,CC,403.69
T000768,A46,24,DD,834.47
T00050,A16,1,CC,353.66
T000247,A43,6,GG,576.07
T000981,A22,29,CC,574.62
T000934,A12,28,FF,599.27
T000458,A13,12,DD,169.16
T000177,A10,4,CC,132.46
T000263,A12,7,GG,827.76
T000901,A8,27,FF,788.61
T000696,A44,22,AA,504.63
T000202,A40,5,AA,827.4
T000859,A19,26,DD,201.63
T000499,A7,14,BB,248.18
T000107,A8,2,FF,323.22
T000499,A7,14,BB,248.18
T000289,A13,8,GG,516.13
T000248,A33,6,DD,371.34
T00048,A7,1,DD,650.23
T000651,A4,20,DD,144.59
T00089,A8,2,CC,253.09
T000809,A18,26,DD,312.9
T000699,A14,22,CC,382.33
T0009,A47,1,BB,400.42
T000214,A41,6,AA,533.87
T0004,A42,1,DD,801.81
T000611,A30,19,BB,446.7
T00035,A4,1,EE,732.07
T000851,A18,26,EE,22.6
T000299,A26,8,DD,249.97
T000348,A26,9,AA,685.36
T000275,A39,7,FF,564.29
T000190,A16,4,FF,874.84
T000530,A42,15,FF,480.3
T000848,A31,26,GG,314.32
T000599,A23,19,DD,727.98
T000306,A38,8,FF,537.98
T000581,A5,18,CC,605.31
T000852,A42,26,EE,308.68
T000637,A2,20,BB,758.43
T000636,A5,20,AA,128.16
T000756,A47,24,FF,815.39
T000223,A21,6,CC,818.33
T000573,A30,17,GG,418.55
T000319,A39,8,CC,447.67
T000937,A37,28,GG,728.51
T000974,A44,28,DD,98.65
T00044,A1,1,DD,227.64
T000932,A43,28,FF,276.57
T000679,A23,21,DD,672.24
T000645,A39,20,BB,932.3
T000891,A9,27,AA,291.76
T000310,A33,8,BB,535.72
T000880,A7,27,DD,640.89
T000627,A8,20,AA,711.47
T000500,A31,14,AA,646.75
T00048,A7,1,DD,650.23
T000368,A44,10,AA,242.44
T000980,A42,29,DD,773.57
T000707,A39,23,FF,322.8
T00092,A8,2,EE,154.29
T000516,A18,14,EE,117.46
T000737,A38,23,DD,507.11
T000268,A12,7,AA,391.18
T000803,A10,25,AA,87.32
T000153,A39,4,AA,422.17
T000923,A17,27,FF,598.81
T000813,A32,26,AA,911.33
T000635,A29,20,BB,547.89
T000317,A31,8,DD,352.16
T00038,A43,1,AA,393.46
T000876,A22,27,BB,934.8
T000376,A38,10,DD,223.63
T000606,A4,19,GG,388.94
T000587,A3,18,DD,179.37
T000596,A10,18,AA,156.77
T000264,A20,7,AA,402.18
T000643,A46,20,GG,621.39
T000489,A47,13,EE,940.13
T000947,A20,28,FF,86.84
T000145,A9,4,DD,685.45
T000237,A13,6,BB,150.04
T000241,A12,6,DD,223.49
T000654,A31,20,DD,160.35
T000705,A30,23,GG,561.83
T000139,A14,4,CC,539.61
T000597,A45,19,GG,61.23
T000178,A9,4,GG,812.73
T000629,A22,20,BB,615.47
T000796,A2,25,EE,752.12
T0007,A29,1,FF,439.49
T000956,A29,28,EE,169.75
T000540,A26,15,BB,222.74
T000982,A22,29,GG,300.95
T000729,A28,23,DD,5.93
T000304,A8,8,BB,78.81
T00049,A33,1,GG,146.46
T000835,A24,26,FF,337.48
T000198,A41,5,EE,777.29
T000268,A12,7,AA,391.18
T000432,A44,11,CC,368.48
T000932,A43,28,FF,276.57
T000450,A5,12,EE,589.55
T000146,A6,4,GG,953.46
T000308,A38,8,FF,669.7
T000602,A17,19,GG,754.54
T000428,A5,11,CC,504.49
